unique_event_ID,location_name,location_name_ar,geo_longitude,geo_latitude,geo_accuracy,date_time,event_summary,event_summary_ar,type_of_violation,weapons_used,sources,sources_ar,embedded_videos,youtube_id_video,url_links,photos,files,number_1: *RENAME*,number_2: *RENAME*,number_3: *RENAME*,number_4: *RENAME*,number_5: *RENAME*,tag_1: *RENAME*,tag_2: *RENAME*,tag_3: *RENAME*,tag_4: *RENAME*,tag_5: *RENAME*,boolean_1: *RENAME*,boolean_2: *RENAME*,boolean_3: *RENAME*,boolean_4: *RENAME*,boolean_5: *RENAME*,Column,Column2,Column3,Column4,media_available,COMMENTS / QUERIES
CW_1151,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,16/04/2014 00:00:00,Night time attack on Kafr Zita,قصف ليلي على المدينة ببراميل الكلور السامة,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/dsYdFO7UHk0%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D9%82%D8%B5%D9%81%20%D9%84%D9%8A%D9%84%D9%8A%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D8%A8%D8%A8%D8%B1%D8%A7%D9%85%D9%8A%D9%84%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%2016%204%202014.mp4,dsYdFO7UHk0,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1152,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,16/04/2014 00:00:00,Rebel engineering battalion confirms fourth chemical attack on Kafr Zita,عناصر كتيبة الهندسة تؤكد استعمال النظام الغازات السامة في مدينة كفرزيتا للمرة الرابعة 1,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/b2X6VUwe6_8%D9%87%D8%A7%D8%A7%D9%85%20%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85%20%D8%B9%D9%86%D8%A7%D8%B5%D8%B1%20%D9%83%D8%AA%D9%8A%D8%A8%D8%A9%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D8%A9%20%D8%AA%D8%A4%D9%83%D8%AF%20%D8%A7%D8%B3%D8%AA%D8%B9%D9%85%D8%A7%D9%84%20%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%85%20%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%20%D9%81%D9%8A%20%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D9%84%D9%84%D9%85%D8%B1%D8%A9%20%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9%D8%A9%201.mp4,b2X6VUwe6_8,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1153,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,16/04/2014 00:00:00,Casualties of the chemical attack, حالات اختناق بغاز الكلور السام,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/EI5LnArDo0s%D9%87%D8%A7%D9%85%20%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85%20%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D8%A8%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%2016%204%202014.mp4,EI5LnArDo0s,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1154,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,18/04/2014 00:00:00,Rebel engineering battalion dismantles barrel bomb, الحق للهندسة تقوم بتفكيك احد البراميل الغير متفجرة الحاملة للمواد السامة,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/PqAz5s_IoeY%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D9%83%D8%AA%D9%8A%D8%A8%D8%A9%20%D9%85%D8%AD%D9%85%D8%AF%20%D8%B5%D9%88%D8%AA%20%D8%A7%D9%84%D8%AD%D9%82%20%D9%84%D9%84%D9%87%D9%86%D8%AF%D8%B3%D8%A9%20%D8%AA%D9%82%D9%88%D9%85%20%D8%A8%D8%AA%D9%81%D9%83%D9%8A%D9%83%20%D8%A7%D8%AD%D8%AF%20%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D9%85%D9%8A%D9%84%20%D8%A7%D9%84%D8%BA%D9%8A%D8%B1%20%D9%85%D8%AA%D9%81%D8%AC%D8%B1%D8%A9%20%D8%A7%D9%84%D8%AD%D8%A7%D9%85%D9%84%D8%A9%20%D9%84%D9%84%D9%85%D9%88%D8%A7%D8%AF%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9.mp4,PqAz5s_IoeY,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1155,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,18/04/2014 00:00:00,Casualties of the chemical attack,حالات اختناق وتسمم بغاز الكلور السامة نتيجة استهداف المدينة بالبراميل,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/uTGZzrX_uCU%D9%87%D8%A7%D8%A7%D9%85%20%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85%20%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%88%D8%AA%D8%B3%D9%85%D9%85%20%D8%A8%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%20%D9%86%D8%AA%D9%8A%D8%AC%D8%A9%20%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81%20%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D8%A8%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D9%85%D9%8A%D9%84%20%D8%A7%D9%84%D9%85%D8%AA.mp4,uTGZzrX_uCU,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1156,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,18/04/2014 00:00:00,Rebel engineering battalion dismantle barrel bomb,كتيبة الهندسة محمد صوت الحق تقوم بتفكيك ألية التفجر للبرميل الذي يحوي غاز الكلور السام,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/bx9ebxU38YA%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D9%83%D8%AA%D9%8A%D8%A8%D8%A9%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D8%A9%20%D9%85%D8%AD%D9%85%D8%AF%20%D8%B5%D9%88%D8%AA%20%D8%A7%D9%84%D8%AD%D9%82%20%D8%AA%D9%82%D9%88%D9%85%20%D8%A8%D8%AA%D9%81%D9%83%D9%8A%D9%83%20%D8%A3%D9%84%D9%8A%D8%A9%20%D8%A7%D9%84%D8%AA%D9%81%D8%AC%D8%B1%20%D9%84%D9%84%D8%A8%D8%B1%D9%85%D9%8A%D9%84%20%D8%A7%D9%84%D8%B0%D9%8A%20%D9%8A%D8%AD%D9%88%D9%8A%20%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85.mp4,bx9ebxU38YA,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1157,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,18/04/2014 00:00:00,Evacuation of hospital following attack,اخلاء الجرحى وطاقم احد المشافي نتيجة استهداف المدينة بغاز الكلور السام,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/V1NksAJHhDU%D9%87%D8%A7%D9%85%20%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85%20%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%A7%D8%AE%D9%84%D8%A7%D8%A1%20%D8%A7%D9%84%D8%AC%D8%B1%D8%AD%D9%89%20%D9%88%D8%B7%D8%A7%D9%82%D9%85%20%D8%A7%D8%AD%D8%AF%20%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%81%D9%8A%20%D9%86%D8%AA%D9%8A%D8%AC%D8%A9%20%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81%20%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D8%A8%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%2018%204.mp4,V1NksAJHhDU,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1158,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,18/04/2014 00:00:00,English langauge tour of field hospital following the chemical attack, جولة داخل المشفى و احد الاطباء يتحدث بالغة الإنكليزية عما يحصل في مدينة كفرزيتا من قصف ,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/AMsPVhynyuk%D9%87%D8%A7%D9%85%20%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85%20%D8%AC%D9%88%D9%84%D8%A9%20%D8%AF%D8%A7%D8%AE%D9%84%20%D8%A7%D9%84%D9%85%D8%B4%D9%81%D9%89%20%D9%88%20%D8%A7%D8%AD%D8%AF%20%D8%A7%D9%84%D8%A7%D8%B7%D8%A8%D8%A7%D8%A1%20%D9%8A%D8%AA%D8%AD%D8%AF%D8%AB%20%D8%A8%D8%A7%D9%84%D8%BA%D8%A9%20%D8%A7%D9%84%D8%A5%D9%86%D9%83%D9%84%D9%8A%D8%B2%D9%8A%D8%A9%20%D8%B9%D9%85%D8%A7%20%D9%8A%D8%AD%D8%B5%D9%84%20%D9%81%D9%8A%20%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D9%85%D9%86%20%D9%82%D8%B5%D9%81%20%D8%A8.mp4,AMsPVhynyuk,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1159,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,11/04/2014 00:00:00,Aftermath of the chemical attack,كفرزيتا اللحظات الاولى لإنقاذ المصابين بالتسمم نتيجة غاز الكلور ,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/L62fDntiGj8%D9%87%D9%80%D9%80%D9%80%D8%A7%D9%85%20%D9%84%D9%84%D8%A7%D8%B9%D9%84%D8%A7%D9%85%20%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%A7%D9%84%D9%84%D8%AD%D8%B8%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A7%D9%88%D9%84%D9%89%20%D9%84%D8%A5%D9%86%D9%82%D8%A7%D8%B0%20%D8%A7%D9%84%D9%85%D8%B5%D8%A7%D8%A8%D9%8A%D9%86%20%D8%A8%D8%A7%D9%84%D8%AA%D8%B3%D9%85%D9%85%20%D9%86%D8%AA%D9%8A%D8%AC%D8%A9%20%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%20%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%A7%D8%AC%D8%AF%20%D8%AF%D8%A7%D8%AE%D9%84%20%D8%A7%D9%84.mp4,L62fDntiGj8,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1160,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,11/04/2014 00:00:00,Casualties of the chemical attack,حالات تسمم بالمواد السامة وجولة داخل المشافي التي تلقت اغلب هذه الحالات,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/Y_EKUKBMgAM%D9%87%D8%A7%D9%85%20%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%AA%D8%B3%D9%85%D9%85%20%D8%A8%D8%A7%D9%84%D9%85%D9%88%D8%A7%D8%AF%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%20%D9%88%D8%AC%D9%88%D9%84%D8%A9%20%D8%AF%D8%A7%D8%AE%D9%84%20%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%81%D9%8A%20%D8%A7%D9%84%D8%AA%D9%8A%20%D8%AA%D9%84%D9%82%D8%AA%20%D8%A7%D8%BA%D9%84%D8%A8%20%D9%87%D8%B0%D9%87%20%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%2011%204%202014.mp4,Y_EKUKBMgAM,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1161,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,11/04/2014 00:00:00,The moment of impact of the barrel,لحظة سقوط البراميل المتفجرة الحاملة للمواد السامة من الطيران المروحي,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/Qcvui5uUKe4%D9%87%D9%80%D9%80%D9%80%D8%A7%D9%85%20%D9%84%D9%84%D8%A7%D8%B9%D9%84%D8%A7%D9%85%20%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D9%84%D8%AD%D8%B8%D8%A9%20%D8%B3%D9%82%D9%88%D8%B7%20%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D9%85%D9%8A%D9%84%20%D8%A7%D9%84%D9%85%D8%AA%D9%81%D8%AC%D8%B1%D8%A9%20%D8%A7%D9%84%D8%AD%D8%A7%D9%85%D9%84%D8%A9%20%D9%84%D9%84%D9%85%D9%88%D8%A7%D8%AF%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%20%D9%85%D9%86%20%D8%A7%D9%84%D8%B7%D9%8A%D8%B1%D8%A7%D9%86%20%D8%A7%D9%84%D9%85%D8%B1%D9%88%D8%AD%D9%8A%20%D8%B9%D9%84%D9%89.mp4,Qcvui5uUKe4,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1162,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,12/04/2014 00:00:00,Place of impact of the barrel bomb,مكان سقوط القنابل الفراغية والتي تبعث رائحة غازات منها,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/IsCXUceEKr0%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D9%85%D9%83%D8%A7%D9%86%20%D8%B3%D9%82%D9%88%D8%B7%20%D8%A7%D9%84%D9%82%D9%86%D8%A7%D8%A8%D9%84%20%D8%A7%D9%84%D9%81%D8%B1%D8%A7%D8%BA%D9%8A%D8%A9%20%D9%88%D8%A7%D9%84%D8%AA%D9%8A%20%D8%AA%D8%A8%D8%B9%D8%AB%20%D8%B1%D8%A7%D8%A6%D8%AD%D8%A9%20%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D9%85%D9%86%D9%87%D8%A7%2012%204%202014.mp4,IsCXUceEKr0,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1163,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,11/04/2014 00:00:00,Casualties of the chemical attack,حالات إختناق في كفرزيتا بريف حماة الشمالي من غاز الكلور,Use of illegal weapons,UnKnown,Coordinating Al-Lataminah,تنسيقية اللطامنة,http://syriantechies.com/files/videoapiresults/latamneh_coordinating/%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A5%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%81%D9%8A%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%A8%D8%B1%D9%8A%D9%81%20%D8%AD%D9%85%D8%A7%D8%A9%20%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%20%D9%85%D9%86%20%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%2011%204%202014-_cEwURYkvGE.mp4,_cEwURYkvGE,https://www.youtube.com/channel/UCSas3tCHQXJ1v9nkq_QUM1g,,,,,,,,,,,,,,,,,,,,,,,
CW_1164,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,12/04/2014 00:00:00,Casualties of the second day of chemical attack, للمرة الثانية تقصف المدينة بغاز الكلور السام واصابات خطيرة,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/X4bHtsfnxdY%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D9%84%D9%84%D9%85%D8%B1%D8%A9%20%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%D8%A9%20%D8%AA%D9%82%D8%B5%D9%81%20%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D8%A8%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%20%D9%88%D8%A7%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA%20%D8%AE%D8%B7%D9%8A%D8%B1%D8%A9%20%D8%A8%D9%8A%D9%86%20%D8%A7%D9%84%D8%A7%D9%87%D8%A7%D9%84%D9%8A%2012%204%202014.mp4,X4bHtsfnxdY,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1165,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,11/04/2014 00:00:00,Casualties of the chemical attack,حالات اختناق وتسمم جراء استنشاق غاز الكلور السام الموضوع داخل البراميل,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/%D9%87%D8%A7%D8%A7%D8%A7%D9%85%20%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85%20%D8%AD%D9%85%D8%A7%D8%A9%20%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%88%D8%AA%D8%B3%D9%85%D9%85%20%D8%AC%D8%B1%D8%A7%D8%A1%20%D8%A7%D8%B3%D8%AA%D9%86%D8%B4%D8%A7%D9%82%20%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%20%D8%A7%D9%84%D9%85%D9%88%D8%B6%D9%88%D8%B9%20%D8%AF%D8%A7%D8%AE%D9%84%20%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D9%85%D9%8A%D9%84%20%D8%A7--eDHqQIZsDM.mp4,-eDHqQIZsDM,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1166,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,11/04/2014 00:00:00,Remans of barrel dropped during the chemical attack, الحاوية الضخمة التي كانت تحمل بداخلها خزان الكور السام الملقاة من الطيران المروحي ,Use of illegal weapons,UnKnown,KafrZita media group,كفرزيتا,http://syriantechies.com/files/videoapiresults/kafrzita/%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%A7%D9%84%D8%AD%D8%A7%D9%88%D9%8A%D8%A9%20%D8%A7%D9%84%D8%B6%D8%AE%D9%85%D8%A9%20%D8%A7%D9%84%D8%AA%D9%8A%20%D9%83%D8%A7%D9%86%D8%AA%20%D8%AA%D8%AD%D9%85%D9%84%20%D8%A8%D8%AF%D8%A7%D8%AE%D9%84%D9%87%D8%A7%20%D8%AE%D8%B2%D8%A7%D9%86%20%D8%A7%D9%84%D9%83%D9%88%D8%B1%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%20%D8%A7%D9%84%D9%85%D9%84%D9%82%D8%A7%D8%A9%20%D9%85%D9%86%20%D8%A7%D9%84%D8%B7%D9%8A%D8%B1%D8%A7%D9%86%20%D8%A7%D9%84%D9%85%D8%B1%D9%88%D8%AD%D9%8A%20%D8%B9%D9%84%D9%89%20%D8%A7-N17puCFoI8A.mp4,N17puCFoI8A,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,,,,,,,,,,,,,,,,,,,,,,,
CW_1167,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,12/04/2014 00:00:00,Child casualty of the chemical attack,طفل مصاب بالغازات السامة التي قصفت بها البلدة,Use of illegal weapons,UnKnown,Mouaz Abu Mehdi who is a citizen reporter,معاذ أبو مهدي,http://syriantechies.com/files/videoapiresults/muaz_abu_mahdy_hama/2GXzFYvMqO8%D8%AD%D9%85%D8%A7%D8%A9%20-%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20|%20%D8%B7%D9%81%D9%84%20%D9%85%D8%B5%D8%A7%D8%A8%20%D8%A8%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%20%D8%A7%D9%84%D8%AA%D9%8A%20%D9%82%D8%B5%D9%81%D8%AA%20%D8%A8%D9%87%D8%A7%20%D8%A7%D9%84%D8%A8%D9%84%D8%AF%D8%A9%2012-4-2014.mp4,2GXzFYvMqO8,https://www.youtube.com/channel/UCW0P8JKFnAK14KV0aPrPd7A,,,,,,,,,,,,,,,,,,,,,,,
CW_1168,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,11/04/2014 00:00:00,Casualties of the chemical attack,حالات التسمم الناتجة عن قصف بلدة كفرزيتا بالغازات السامة ,Use of illegal weapons,UnKnown,Mouaz Abu Mehdi who is a citizen reporter,معاذ أبو مهدي,http://syriantechies.com/files/videoapiresults/muaz_abu_mahdy_hama/2cyEaFqJNUw%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%AA%D8%B3%D9%85%D9%85%20%D8%A7%D9%84%D9%86%D8%A7%D8%AA%D8%AC%D8%A9%20%D8%B9%D9%86%20%D9%82%D8%B5%D9%81%20%D8%A8%D9%84%D8%AF%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%A8%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%2011-4-2014%20%D8%AC2.mp4,2cyEaFqJNUw,https://www.youtube.com/channel/UCW0P8JKFnAK14KV0aPrPd7A,,,,,,,,,,,,,,,,,,,,,,,
CW_1169,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,11/04/2014 00:00:00,Casualties of the chemical attack,حالات التسمم الناتجة عن قصف بلدة كفرزيتا بالغازات السامة ,Use of illegal weapons,UnKnown,Mouaz Abu Mehdi who is a citizen reporter,معاذ أبو مهدي,http://syriantechies.com/files/videoapiresults/muaz_abu_mahdy_hama/U048X_yVxVA%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%AA%D8%B3%D9%85%D9%85%20%D8%A7%D9%84%D9%86%D8%A7%D8%AA%D8%AC%D8%A9%20%D8%B9%D9%86%20%D9%82%D8%B5%D9%81%20%D8%A8%D9%84%D8%AF%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%A8%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%2011-4-2014%20%D8%AC1.mp4,U048X_yVxVA,https://www.youtube.com/channel/UCW0P8JKFnAK14KV0aPrPd7A,,,,,,,,,,,,,,,,,,,,,,,
CW_1170,KafrZita,كفرزيتا,36.601458,35.373461,APPROXIMATE,11/04/2014 00:00:00,The impact of the barrel bomb,لحظة نزول وإنفجار البرميل في البلدة وتصاعد الغازات السامة ,Use of illegal weapons,UnKnown,Mouaz Abu Mehdi who is a citizen reporter,معاذ أبو مهدي,http://syriantechies.com/files/videoapiresults/muaz_abu_mahdy_hama/i9x_6tCqQL4%D9%87%D8%A7%D8%A7%D8%A7%D8%A7%D8%A7%D9%85%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20|%20%D9%84%D8%AD%D8%B8%D8%A9%20%D9%86%D8%B2%D9%88%D9%84%20%D9%88%D8%A5%D9%86%D9%81%D8%AC%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A8%D8%B1%D9%85%D9%8A%D9%84%20%D9%81%D9%8A%20%D8%A7%D9%84%D8%A8%D9%84%D8%AF%D8%A9%20%D9%88%D8%AA%D8%B5%D8%A7%D8%B9%D8%AF%20%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%2011-4-2014.mp4,i9x_6tCqQL4,https://www.youtube.com/channel/UCW0P8JKFnAK14KV0aPrPd7A,,,,,,,,,,,,,,,,,,,,,,,
