unique_event_ID,location_name,location_name_ar,geo_longitude,geo_latitude,geo_accuracy,date_time,event_summary,event_summary_ar,type_of_violation,weapons_used,sources,sources_ar,embedded_videos,youtube_id_video,url_links,photos,files,number_1: *RENAME*,number_2: *RENAME*,number_3: *RENAME*,number_4: *RENAME*,number_5: *RENAME*,tag_1: *RENAME*,tag_2: *RENAME*,tag_3: *RENAME*,tag_4: *RENAME*,tag_5: *RENAME*,boolean_1: *RENAME*,boolean_2: *RENAME*,boolean_3: *RENAME*,boolean_4: *RENAME*,boolean_5: *RENAME*,Column,Column2,Column3,Column4,media_available,COMMENTS / QUERIES
CW_1227,KafrZita,كفرزيتا,,,APPROXIMATE,19/05/2014 00:00:00,Child casualties of the chemical attack,اسعاف المصابين من الاطفال,Use of illegal weapons,,Hamah News Center,مركز حماة الاخباري,https://www.youtube.com/channel/UCUFsaXCLEsOjrDfNAcb8_JA,http://syriantechies.com/files/videoapiresults/hamah_news_center/oHkWU60AXj4%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D8%A8%D9%8A%D9%86%20%D8%A7%D9%84%D9%85%D8%AF%D9%86%D9%8A%D9%8A%D9%86%20%D9%81%D9%8A%20%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20-%20%D8%B1%D9%8A%D9%81%20%D8%AD%D9%85%D8%A7%D8%A9.mp4,oHkWU60AXj4,,,,KafrZita,كفرزيتا,,,APPROXIMATE,19/05/2014 00:00:00,Child casualties of the chemical attack,اسعاف المصابين من الاطفال,Use of illegal weapons,,Hamah News Center,مركز حماة الاخباري,https://www.youtube.com/channel/UCUFsaXCLEsOjrDfNAcb8_JA,http://syriantechies.com/files/videoapiresults/hamah_news_center/oHkWU60AXj4%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D8%A8%D9%8A%D9%86%20%D8%A7%D9%84%D9%85%D8%AF%D9%86%D9%8A%D9%8A%D9%86%20%D9%81%D9%8A%20%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20-%20%D8%B1%D9%8A%D9%81%20%D8%AD%D9%85%D8%A7%D8%A9.mp4,oHkWU60AXj4,,,,,
CW_1228,KafrZita,كفرزيتا,,,APPROXIMATE,19/05/2014 00:00:00,Casualties of the chemical attack,حالات اختناق و إغماء نتيجة ضرب غاز الكلور,Use of illegal weapons,,NRIHAMA,التجمع الوطني لأحرار حماة,https://www.youtube.com/channel/UCCqnqq47IFvx7C2LMemtEGQ,http://syriantechies.com/files/videoapiresults/free_hamah_group/KrBnM4QvsLo%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%86%D8%AA%D9%8A%D8%AC%D8%A9%20%D8%B6%D8%B1%D8%A8%20%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%2019%D9%805%D9%802014.mp4,KrBnM4QvsLo,,,,KafrZita,كفرزيتا,,,APPROXIMATE,19/05/2014 00:00:00,Casualties of the chemical attack,حالات اختناق و إغماء نتيجة ضرب غاز الكلور,Use of illegal weapons,,NRIHAMA,التجمع الوطني لأحرار حماة,https://www.youtube.com/channel/UCCqnqq47IFvx7C2LMemtEGQ,http://syriantechies.com/files/videoapiresults/free_hamah_group/KrBnM4QvsLo%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%86%D8%AA%D9%8A%D8%AC%D8%A9%20%D8%B6%D8%B1%D8%A8%20%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%2019%D9%805%D9%802014.mp4,KrBnM4QvsLo,,,,,
CW_1229,KafrZita,كفرزيتا,,,APPROXIMATE,19/05/2014 00:00:00,Place of impact of the barrel bombs,مكان سقوط احد البراميل المحملة بغاز الكلور,Use of illegal weapons,,NRIHAMA,التجمع الوطني لأحرار حماة,https://www.youtube.com/channel/UCCqnqq47IFvx7C2LMemtEGQ,http://syriantechies.com/files/videoapiresults/free_hamah_group/HmXud-ugA5k%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%A8%D8%B1%D9%85%D9%8A%D9%84%20%D9%85%D8%AA%D9%81%D8%AC%D8%B1%20%D9%8A%D8%AD%D8%AA%D9%88%D9%8A%20%D8%B9%D9%84%D9%89%20%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%2019%D9%805%D9%802014.mp4,HmXud-ugA5k,,,,KafrZita,كفرزيتا,,,APPROXIMATE,19/05/2014 00:00:00,Place of impact of the barrel bombs,مكان سقوط احد البراميل المحملة بغاز الكلور,Use of illegal weapons,,NRIHAMA,التجمع الوطني لأحرار حماة,https://www.youtube.com/channel/UCCqnqq47IFvx7C2LMemtEGQ,http://syriantechies.com/files/videoapiresults/free_hamah_group/HmXud-ugA5k%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%A8%D8%B1%D9%85%D9%8A%D9%84%20%D9%85%D8%AA%D9%81%D8%AC%D8%B1%20%D9%8A%D8%AD%D8%AA%D9%88%D9%8A%20%D8%B9%D9%84%D9%89%20%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%2019%D9%805%D9%802014.mp4,HmXud-ugA5k,,,,,
CW_1230,KafrZita,كفرزيتا,,,APPROXIMATE,16/04/2014 00:00:00,Casualties of the chemical attack for fourth day,حالات الاختناق لليوم الرابع جراء القاء الغازات السامة,Use of illegal weapons,,Media activist aos,الناشط الأعلامي أوس,https://www.youtube.com/channel/UCuxP5sU5BpRjVydp79x7Nwg,http://syriantechies.com/files/videoapiresults/aus_kafrzita/0IHmlAFhw2o%D8%AD%D9%85%D8%A7%D9%87-%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7-%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%84%D9%84%D9%8A%D9%88%D9%85%20%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9%20%D8%AC%D8%B1%D8%A7%D8%A1%20%D8%A7%D9%84%D9%82%D8%A7%D8%A1%20%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9.mp4,0IHmlAFhw2o,,,,KafrZita,كفرزيتا,,,APPROXIMATE,16/04/2014 00:00:00,Casualties of the chemical attack for fourth day,حالات الاختناق لليوم الرابع جراء القاء الغازات السامة,Use of illegal weapons,,Media activist aos,الناشط الأعلامي أوس,https://www.youtube.com/channel/UCuxP5sU5BpRjVydp79x7Nwg,http://syriantechies.com/files/videoapiresults/aus_kafrzita/0IHmlAFhw2o%D8%AD%D9%85%D8%A7%D9%87-%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7-%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%84%D9%84%D9%8A%D9%88%D9%85%20%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9%20%D8%AC%D8%B1%D8%A7%D8%A1%20%D8%A7%D9%84%D9%82%D8%A7%D8%A1%20%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9.mp4,0IHmlAFhw2o,,,,,
CW_1231,KafrZita,كفرزيتا,,,APPROXIMATE,16/04/2014 00:00:00,Casualties of the chemical attack for fourth day,حالات الاختناق لليوم الرابع جراء القاء الغازات السامة,Use of illegal weapons,,Media activist aos,الناشط الأعلامي أوس,https://www.youtube.com/channel/UCuxP5sU5BpRjVydp79x7Nwg,http://syriantechies.com/files/videoapiresults/aus_kafrzita/XdxduPj9XeE%D8%AD%D9%85%D8%A7%D9%87-%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7-%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%84%D9%84%D9%8A%D9%88%D9%85%20%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3%20%D9%81%D9%8A%20%D8%B5%D9%81%D9%88%D9%81%20%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%20%D9%88%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A1.mp4,XdxduPj9XeE,,,,KafrZita,كفرزيتا,,,APPROXIMATE,16/04/2014 00:00:00,Casualties of the chemical attack for fourth day,حالات الاختناق لليوم الرابع جراء القاء الغازات السامة,Use of illegal weapons,,Media activist aos,الناشط الأعلامي أوس,https://www.youtube.com/channel/UCuxP5sU5BpRjVydp79x7Nwg,http://syriantechies.com/files/videoapiresults/aus_kafrzita/XdxduPj9XeE%D8%AD%D9%85%D8%A7%D9%87-%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7-%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%84%D9%84%D9%8A%D9%88%D9%85%20%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3%20%D9%81%D9%8A%20%D8%B5%D9%81%D9%88%D9%81%20%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84%20%D9%88%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A1.mp4,XdxduPj9XeE,,,,,
CW_1232,KafrZita,كفرزيتا,,,APPROXIMATE,16/04/2014 00:00:00,English description of treatment of injured,علاج حالات الاختناق يشرح باللغة الانكليزية,Use of illegal weapons,,Media activist aos,الناشط الأعلامي أوس,https://www.youtube.com/channel/UCuxP5sU5BpRjVydp79x7Nwg,http://syriantechies.com/files/videoapiresults/aus_kafrzita/pFzGJ0pKjbw%D8%AD%D9%85%D8%A7%D9%87-%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7-%D8%A7%D8%AD%D8%AF%20%D8%A7%D9%84%D8%A7%D8%B7%D8%A8%D8%A7%D8%A1%20%D8%A7%D8%AB%D9%86%D8%A7%D8%A1%20%D8%B9%D9%84%D8%A7%D8%AC%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%8A%D8%B4%D8%B1%D8%AD%20%D8%A8%D8%A7%D9%84%D9%84%D8%BA%D8%A9%20%D8%A7%D9%84%D8%A7%D9%86%D9%83%D9%84%D9%8A%D8%B2%D9%8A%D8%A9.mp4,pFzGJ0pKjbw,,,,KafrZita,كفرزيتا,,,APPROXIMATE,16/04/2014 00:00:00,English description of treatment of injured,علاج حالات الاختناق يشرح باللغة الانكليزية,Use of illegal weapons,,Media activist aos,الناشط الأعلامي أوس,https://www.youtube.com/channel/UCuxP5sU5BpRjVydp79x7Nwg,http://syriantechies.com/files/videoapiresults/aus_kafrzita/pFzGJ0pKjbw%D8%AD%D9%85%D8%A7%D9%87-%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7-%D8%A7%D8%AD%D8%AF%20%D8%A7%D9%84%D8%A7%D8%B7%D8%A8%D8%A7%D8%A1%20%D8%A7%D8%AB%D9%86%D8%A7%D8%A1%20%D8%B9%D9%84%D8%A7%D8%AC%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%8A%D8%B4%D8%B1%D8%AD%20%D8%A8%D8%A7%D9%84%D9%84%D8%BA%D8%A9%20%D8%A7%D9%84%D8%A7%D9%86%D9%83%D9%84%D9%8A%D8%B2%D9%8A%D8%A9.mp4,pFzGJ0pKjbw,,,,,
CW_1233,KafrZita,كفرزيتا,,,APPROXIMATE,18/04/2014 00:00:00,Casualties of the sixth chemical attack,حالات اختناق للمرة السادسة جراء القاء برميل لم ينفجر,Use of illegal weapons,,Media activist aos,الناشط الأعلامي أوس,https://www.youtube.com/channel/UCuxP5sU5BpRjVydp79x7Nwg,http://syriantechies.com/files/videoapiresults/aus_kafrzita/_jfTpsyTFig%D8%AD%D9%85%D8%A7%D9%87-%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7-%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%84%D9%84%D9%85%D8%B1%D8%A9%20%D8%A7%D9%84%D8%B3%D8%A7%D8%AF%D8%B3%D8%A9%20%D8%AC%D8%B1%D8%A7%D8%A1%20%D8%A7%D9%84%D9%82%D8%A7%D8%A1%20%D8%A8%D8%B1%D9%85%D9%8A%D9%84%20%D9%84%D9%85%20%D9%8A%D9%86%D9%81%D8%AC%D8%B1.mp4,_jfTpsyTFig,,,,KafrZita,كفرزيتا,,,APPROXIMATE,18/04/2014 00:00:00,Casualties of the sixth chemical attack,حالات اختناق للمرة السادسة جراء القاء برميل لم ينفجر,Use of illegal weapons,,Media activist aos,الناشط الأعلامي أوس,https://www.youtube.com/channel/UCuxP5sU5BpRjVydp79x7Nwg,http://syriantechies.com/files/videoapiresults/aus_kafrzita/_jfTpsyTFig%D8%AD%D9%85%D8%A7%D9%87-%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7-%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%84%D9%84%D9%85%D8%B1%D8%A9%20%D8%A7%D9%84%D8%B3%D8%A7%D8%AF%D8%B3%D8%A9%20%D8%AC%D8%B1%D8%A7%D8%A1%20%D8%A7%D9%84%D9%82%D8%A7%D8%A1%20%D8%A8%D8%B1%D9%85%D9%8A%D9%84%20%D9%84%D9%85%20%D9%8A%D9%86%D9%81%D8%AC%D8%B1.mp4,_jfTpsyTFig,,,,,
CW_1234,KafrZita,كفرزيتا,,,APPROXIMATE,18/04/2014 00:00:00,Testimony of doctor about the casualties,أحد الاطباء يتحدث عن حالات الاختناق والتي فاق عددها 50 حاله,Use of illegal weapons,,Media activist aos,الناشط الأعلامي أوس,https://www.youtube.com/channel/UCuxP5sU5BpRjVydp79x7Nwg,http://syriantechies.com/files/videoapiresults/aus_kafrzita/qvWF79AdRxE%D8%AD%D9%85%D8%A7%D9%87-%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7-%D8%A3%D8%AD%D8%AF%20%D8%A7%D9%84%D8%A7%D8%B7%D8%A8%D8%A7%D8%A1%20%D9%8A%D8%AA%D8%AD%D8%AF%D8%AB%20%D8%B9%D9%86%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%88%D8%A7%D9%84%D8%AA%D9%8A%20%D9%81%D8%A7%D9%82%20%D8%B9%D8%AF%D8%AF%D9%87%D8%A7%2050%20%D8%AD%D8%A7%D9%84%D9%87.mp4,qvWF79AdRxE,,,,KafrZita,كفرزيتا,,,APPROXIMATE,18/04/2014 00:00:00,Testimony of doctor about the casualties,أحد الاطباء يتحدث عن حالات الاختناق والتي فاق عددها 50 حاله,Use of illegal weapons,,Media activist aos,الناشط الأعلامي أوس,https://www.youtube.com/channel/UCuxP5sU5BpRjVydp79x7Nwg,http://syriantechies.com/files/videoapiresults/aus_kafrzita/qvWF79AdRxE%D8%AD%D9%85%D8%A7%D9%87-%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7-%D8%A3%D8%AD%D8%AF%20%D8%A7%D9%84%D8%A7%D8%B7%D8%A8%D8%A7%D8%A1%20%D9%8A%D8%AA%D8%AD%D8%AF%D8%AB%20%D8%B9%D9%86%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D9%88%D8%A7%D9%84%D8%AA%D9%8A%20%D9%81%D8%A7%D9%82%20%D8%B9%D8%AF%D8%AF%D9%87%D8%A7%2050%20%D8%AD%D8%A7%D9%84%D9%87.mp4,qvWF79AdRxE,,,,,
CW_1235,KafrZita,كفرزيتا,,,APPROXIMATE,18/04/2014 00:00:00,Testimony of doctor about the casualties,.حسن الاعرج يتحدث عن الاعراض التي ظهرت على المصابين,Use of illegal weapons,,Media activist aos,الناشط الأعلامي أوس,https://www.youtube.com/channel/UCuxP5sU5BpRjVydp79x7Nwg,http://syriantechies.com/files/videoapiresults/aus_kafrzita/7VBDsqpZMrs%D8%AD%D9%85%D8%A7%D9%87-%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7-%D8%AF.%D8%AD%D8%B3%D9%86%20%D8%A7%D9%84%D8%A7%D8%B9%D8%B1%D8%AC%20%D9%8A%D8%AA%D8%AD%D8%AF%D8%AB%20%D8%B9%D9%86%20%D8%A7%D9%84%D8%A7%D8%B9%D8%B1%D8%A7%D8%B6%20%D8%A7%D9%84%D8%AA%D9%8A%20%D8%B8%D9%87%D8%B1%D8%AA%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D9%85%D8%B5%D8%A7%D8%A8%D9%8A%D9%86.mp4,7VBDsqpZMrs,,,,KafrZita,كفرزيتا,,,APPROXIMATE,18/04/2014 00:00:00,Testimony of doctor about the casualties,.حسن الاعرج يتحدث عن الاعراض التي ظهرت على المصابين,Use of illegal weapons,,Media activist aos,الناشط الأعلامي أوس,https://www.youtube.com/channel/UCuxP5sU5BpRjVydp79x7Nwg,http://syriantechies.com/files/videoapiresults/aus_kafrzita/7VBDsqpZMrs%D8%AD%D9%85%D8%A7%D9%87-%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7-%D8%AF.%D8%AD%D8%B3%D9%86%20%D8%A7%D9%84%D8%A7%D8%B9%D8%B1%D8%AC%20%D9%8A%D8%AA%D8%AD%D8%AF%D8%AB%20%D8%B9%D9%86%20%D8%A7%D9%84%D8%A7%D8%B9%D8%B1%D8%A7%D8%B6%20%D8%A7%D9%84%D8%AA%D9%8A%20%D8%B8%D9%87%D8%B1%D8%AA%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D9%85%D8%B5%D8%A7%D8%A8%D9%8A%D9%86.mp4,7VBDsqpZMrs,,,,,
CW_1236,KafrZita,كفرزيتا,,,APPROXIMATE,16/04/2014 00:00:00,Night time attack on Kafr Zita,قصف ليلي على المدينة ببراميل الكلور السامة,Use of illegal weapons,,Kafr Zita,كفرزيتا,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,http://syriantechies.com/files/videoapiresults/kafrzita/dsYdFO7UHk0%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D9%82%D8%B5%D9%81%20%D9%84%D9%8A%D9%84%D9%8A%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D8%A8%D8%A8%D8%B1%D8%A7%D9%85%D9%8A%D9%84%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%2016%204%202014.mp4,dsYdFO7UHk0,,,,KafrZita,كفرزيتا,,,APPROXIMATE,16/04/2014 00:00:00,Night time attack on Kafr Zita,قصف ليلي على المدينة ببراميل الكلور السامة,Use of illegal weapons,,Kafr Zita,كفرزيتا,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,http://syriantechies.com/files/videoapiresults/kafrzita/dsYdFO7UHk0%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D9%82%D8%B5%D9%81%20%D9%84%D9%8A%D9%84%D9%8A%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D8%A8%D8%A8%D8%B1%D8%A7%D9%85%D9%8A%D9%84%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%2016%204%202014.mp4,dsYdFO7UHk0,,,,,
CW_1237,KafrZita,كفرزيتا,,,APPROXIMATE,16/04/2014 00:00:00,Rebel engineering battalion confirms fourth chemical attack on Kafr Zita,عناصر كتيبة الهندسة تؤكد استعمال النظام الغازات السامة في مدينة كفرزيتا للمرة الرابعة 1,Use of illegal weapons,,Kafr Zita,كفرزيتا,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,http://syriantechies.com/files/videoapiresults/kafrzita/b2X6VUwe6_8%D9%87%D8%A7%D8%A7%D9%85%20%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85%20%D8%B9%D9%86%D8%A7%D8%B5%D8%B1%20%D9%83%D8%AA%D9%8A%D8%A8%D8%A9%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D8%A9%20%D8%AA%D8%A4%D9%83%D8%AF%20%D8%A7%D8%B3%D8%AA%D8%B9%D9%85%D8%A7%D9%84%20%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%85%20%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%20%D9%81%D9%8A%20%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D9%84%D9%84%D9%85%D8%B1%D8%A9%20%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9%D8%A9%201.mp4,b2X6VUwe6_8,,,,KafrZita,كفرزيتا,,,APPROXIMATE,16/04/2014 00:00:00,Rebel engineering battalion confirms fourth chemical attack on Kafr Zita,عناصر كتيبة الهندسة تؤكد استعمال النظام الغازات السامة في مدينة كفرزيتا للمرة الرابعة 1,Use of illegal weapons,,Kafr Zita,كفرزيتا,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,http://syriantechies.com/files/videoapiresults/kafrzita/b2X6VUwe6_8%D9%87%D8%A7%D8%A7%D9%85%20%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85%20%D8%B9%D9%86%D8%A7%D8%B5%D8%B1%20%D9%83%D8%AA%D9%8A%D8%A8%D8%A9%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D8%A9%20%D8%AA%D8%A4%D9%83%D8%AF%20%D8%A7%D8%B3%D8%AA%D8%B9%D9%85%D8%A7%D9%84%20%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%85%20%D8%A7%D9%84%D8%BA%D8%A7%D8%B2%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%D8%A9%20%D9%81%D9%8A%20%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D9%84%D9%84%D9%85%D8%B1%D8%A9%20%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9%D8%A9%201.mp4,b2X6VUwe6_8,,,,,
CW_1238,KafrZita,كفرزيتا,,,APPROXIMATE,16/04/2014 00:00:00,Casualties of the chemical attack, حالات اختناق بغاز الكلور السام,Use of illegal weapons,,Kafr Zita,كفرزيتا,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,http://syriantechies.com/files/videoapiresults/kafrzita/EI5LnArDo0s%D9%87%D8%A7%D9%85%20%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85%20%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D8%A8%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%2016%204%202014.mp4,EI5LnArDo0s,,,,KafrZita,كفرزيتا,,,APPROXIMATE,16/04/2014 00:00:00,Casualties of the chemical attack, حالات اختناق بغاز الكلور السام,Use of illegal weapons,,Kafr Zita,كفرزيتا,https://www.youtube.com/channel/UC3q4wY8QQeH1fXKGYQEdzCw,http://syriantechies.com/files/videoapiresults/kafrzita/EI5LnArDo0s%D9%87%D8%A7%D9%85%20%D9%84%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85%20%D8%AD%D9%85%D8%A7%D8%A9%20%D9%83%D9%81%D8%B1%D8%B2%D9%8A%D8%AA%D8%A7%20%D8%AD%D8%A7%D9%84%D8%A7%D8%AA%20%D8%A7%D8%AE%D8%AA%D9%86%D8%A7%D9%82%20%D8%A8%D8%BA%D8%A7%D8%B2%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1%20%D8%A7%D9%84%D8%B3%D8%A7%D9%85%2016%204%202014.mp4,EI5LnArDo0s,,,,,
